Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Blue,False,5,0.0,4.0,0.0,16.0,11.333333333333336,7.166666666666668,5.666666666666668,81.33333333333333,37.833333333333336,4.5,3.0,71.33333333333333,30.0,0.8333333333333334,5.666666666666668,5.166666666666667,0.6666666666666666,0.16666666666666666,93.0,46.5,0.5116666666666666,0.0,1.0,0.6666666666666666,0.25,102.33333333333331,54.83333333333334,4.0,1.0,14.333333333333336,8.333333333333334,12.166666666666664,8.666666666666666,59.5,20.166666666666668,3.6666666666666665,2.6666666666666665,47.16666666666666,12.0,0.0,13.833333333333336,11.166666666666664,0.8333333333333334,0.16666666666666666,75.33333333333333,31.5,0.39666666666666667,0.16666666666666666,3.6666666666666665,0.8333333333333334,0.06333333333333334,92.66666666666669,46.0,13.0,593.8333333333334,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,182.88,190.5,170.0,0.0,1.0,0.0,5.571428571428571,3.928571428571429,6.2857142857142865,4.071428571428571,43.5,14.142857142857142,8.642857142857142,4.357142857142857,50.28571428571429,16.5,0.5714285714285714,2.571428571428572,2.142857142857143,0.42857142857142855,0.21428571428571427,58.42857142857143,22.57142857142857,0.4042857142857143,0.2857142857142857,2.7142857142857144,1.5714285714285714,0.4857142857142857,72.92857142857143,34.07142857142857,6.0,5.0,6.142857142857142,3.8571428571428568,4.428571428571429,2.642857142857143,52.0,15.642857142857142,4.928571428571429,3.0,51.214285714285715,14.428571428571427,0.14285714285714285,4.0,3.0,0.8571428571428571,0.35714285714285715,61.35714285714285,21.285714285714285,0.3528571428571428,0.42857142857142855,1.7142857142857142,0.21428571428571427,0.08285714285714288,83.42857142857143,41.42857142857143,31.0,570.7142857142858,0.0,0.0,1.0,2.0,4.0,1.0,1.0,9.0,175.26,180.34,170.0,32.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,1.0,0.0,0.0,10.833333333333336,5.333333333333333,1.1666666666666667,0.8333333333333334,41.5,14.0,2.0,1.1666666666666667,32.0,9.166666666666666,0.3333333333333333,1.8333333333333333,1.5,1.0,0.0,44.66666666666666,16.0,0.38833333333333336,0.16666666666666666,1.3333333333333333,0.8333333333333334,0.20833333333333331,57.33333333333334,25.33333333333333,3.0,2.0,2.0,1.6666666666666667,3.5,1.3333333333333333,29.0,11.833333333333336,2.333333333333333,2.0,29.33333333333333,10.666666666666666,0.5,3.5,2.833333333333333,0.0,0.0,34.833333333333336,15.166666666666664,0.4116666666666666,0.0,1.5,0.0,0.0,44.66666666666666,23.83333333333333,12.0,500.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,185.42,198.12,185.0,1.0,0.0,0.0,16.0,13.142857142857142,11.0,8.142857142857142,82.57142857142857,37.714285714285715,17.428571428571427,9.0,86.57142857142857,35.57142857142857,0.14285714285714285,8.428571428571429,6.142857142857142,1.7142857142857142,0.14285714285714285,111.0,54.85714285714285,0.5114285714285713,0.5714285714285714,2.7142857142857144,1.7142857142857142,0.4642857142857143,139.57142857142858,79.85714285714286,3.0,2.0,15.857142857142858,8.285714285714286,5.285714285714286,3.0,96.85714285714286,31.714285714285715,7.428571428571429,2.8571428571428568,85.14285714285714,21.857142857142854,0.42857142857142855,8.571428571428571,7.428571428571429,0.2857142857142857,0.14285714285714285,109.57142857142857,37.57142857142857,0.34,0.2857142857142857,6.7142857142857135,1.1428571428571428,0.2,126.85714285714286,53.714285714285715,20.0,857.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,180.34,187.96,170.0,30.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Red,False,3,0.0,1.0,0.0,6.666666666666668,5.333333333333333,9.333333333333334,7.666666666666668,59.66666666666666,15.666666666666664,3.6666666666666665,3.0,65.66666666666667,20.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,72.66666666666667,26.33333333333333,0.4633333333333334,0.0,1.3333333333333333,0.3333333333333333,0.16666666666666666,109.33333333333331,60.66666666666666,1.0,2.0,10.333333333333334,7.0,18.0,14.0,45.0,12.666666666666664,0.0,0.0,48.0,15.666666666666664,0.0,4.666666666666667,4.0,0.6666666666666666,0.0,63.0,26.66666666666667,0.4933333333333334,0.6666666666666666,6.0,1.3333333333333333,0.18666666666666668,78.0,41.66666666666666,5.0,392.66666666666674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,180.34,180.34,145.0,0.0,2.0,0.0,11.833333333333336,6.0,15.166666666666664,8.5,99.0,42.66666666666666,1.6666666666666667,0.6666666666666666,96.66666666666669,40.5,0.16666666666666666,7.333333333333332,5.333333333333333,0.6666666666666666,0.3333333333333333,115.83333333333331,51.83333333333334,0.4583333333333333,0.16666666666666666,4.833333333333333,1.6666666666666667,0.455,139.5,73.0,2.0,3.0,13.5,8.0,17.666666666666668,9.666666666666666,94.0,27.83333333333333,2.6666666666666665,1.3333333333333333,93.0,26.16666666666667,0.16666666666666666,7.833333333333332,4.666666666666667,0.3333333333333333,0.0,114.33333333333331,38.833333333333336,0.35166666666666674,0.3333333333333333,2.5,0.5,0.11166666666666668,125.5,49.66666666666666,16.0,754.1666666666665,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,172.72,180.34,145.0,28.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,4.0,0.0,6.0,4.0,6.0,4.4,33.6,10.8,6.8,4.8,31.6,11.4,0.4,8.8,4.6,1.0,0.2,46.4,20.0,0.508,1.0,3.8,0.6,0.126,73.6,43.2,4.0,1.0,5.2,4.0,5.2,4.4,33.6,9.6,9.8,6.0,39.6,13.4,0.0,3.8,2.6,1.0,0.0,48.6,20.0,0.402,0.2,2.4,1.0,0.166,75.4,42.6,10.0,468.8,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,185.42,185.42,185.0,0.0,2.0,0.0,16.5,12.0,24.5,16.0,12.5,5.0,6.0,2.5,24.0,9.0,1.0,2.5,2.5,0.0,0.0,43.0,23.5,0.515,0.0,1.0,0.5,0.25,65.5,45.0,2.0,0.0,3.5,2.5,1.5,1.5,5.5,1.0,11.5,8.5,15.0,8.5,0.0,0.0,0.0,0.5,0.5,18.5,11.0,0.5800000000000001,1.0,1.5,1.0,0.5,79.5,68.0,4.0,462.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,190.5,200.66,185.0,27.0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,1.0,1.0,0.5,1.5,0.5,0.0,0.5,0.5,0.0,0.5,2.5,1.5,0.5800000000000001,0.0,0.5,0.0,0.0,3.5,2.0,0.0,2.0,2.0,2.0,0.5,0.5,1.5,1.5,9.5,5.5,8.0,4.0,0.5,1.5,1.5,0.5,0.5,11.5,7.5,0.8049999999999999,0.5,0.0,0.0,0.0,20.0,14.5,2.0,169.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,182.88,135.0,1.0,0.0,0.0,4.333333333333333,4.0,7.0,5.333333333333333,42.0,9.666666666666666,17.333333333333332,12.0,61.0,22.0,0.0,1.0,1.0,2.0,0.6666666666666666,66.33333333333333,27.0,0.39,0.3333333333333333,7.0,3.0,0.2766666666666667,118.33333333333331,72.66666666666667,2.0,1.0,10.0,6.333333333333332,3.6666666666666665,2.6666666666666665,53.33333333333334,18.33333333333333,3.333333333333333,2.6666666666666665,42.0,10.666666666666666,0.0,8.333333333333334,6.666666666666668,1.6666666666666667,0.0,60.33333333333334,23.66666666666667,0.3933333333333333,0.3333333333333333,5.333333333333333,2.0,0.5666666666666667,74.66666666666667,36.66666666666666,8.0,799.6666666666665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,170.18,177.8,135.0,35.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,1.0,0.0,0.0,12.2,10.2,12.0,10.2,43.4,23.6,5.4,4.4,36.8,16.8,0.0,11.8,11.2,2.0,0.4,60.8,38.2,0.534,0.8,3.6,0.8,0.14400000000000002,77.4,53.4,1.0,3.0,9.4,8.2,11.6,10.6,43.2,17.0,1.0,1.0,44.6,18.6,0.4,1.8,1.8,0.8,0.0,55.8,28.6,0.55,0.2,2.2,0.8,0.32,72.8,44.4,11.0,555.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,190.5,190.5,185.0,1.0,0.0,0.0,8.333333333333334,4.166666666666667,3.583333333333333,2.583333333333333,53.75,16.166666666666668,6.666666666666668,4.0,51.58333333333334,15.25,0.16666666666666666,4.083333333333333,3.333333333333333,0.25,0.16666666666666666,64.0,22.75,0.3416666666666666,1.25,2.333333333333333,1.25,0.2858333333333333,94.25,48.91666666666666,3.0,6.0,3.9166666666666665,3.083333333333333,7.083333333333332,5.5,49.33333333333334,20.25,12.083333333333336,8.166666666666666,58.5,24.91666666666667,0.16666666666666666,6.083333333333332,5.916666666666668,0.5,0.3333333333333333,68.5,33.916666666666664,0.47,0.5833333333333334,2.583333333333333,1.4166666666666667,0.38166666666666665,109.5,70.83333333333333,29.0,661.4166666666666,0.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,185.42,187.96,185.0,34.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,1.0,0.0,0.0,8.0,8.0,7.0,5.0,65.0,14.0,3.0,3.0,54.0,9.0,1.0,13.0,5.0,1.0,0.0,75.0,22.0,0.29,1.0,0.0,0.0,0.0,82.0,29.0,0.0,1.0,18.0,14.0,18.0,13.0,51.0,18.0,26.0,25.0,55.0,28.0,0.0,22.0,14.0,3.0,1.0,95.0,56.0,0.58,1.0,4.0,1.0,0.25,137.0,95.0,3.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,177.8,125.0,2.0,0.0,0.0,9.5,2.5,2.0,0.5,68.5,17.5,0.5,0.0,55.5,11.5,0.0,6.0,4.0,0.0,0.0,71.0,18.0,0.255,1.0,1.5,0.5,0.25,75.5,22.5,0.0,2.0,14.5,9.0,8.0,6.5,74.0,27.0,20.0,13.0,84.0,35.5,1.5,3.5,2.0,0.0,0.0,102.0,46.5,0.465,0.0,1.5,1.0,0.5,113.5,55.5,4.0,576.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.64,170.18,125.0,28.0,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Blue,True,5,0.0,5.0,0.0,8.6,4.2,3.2,2.4,63.0,24.0,10.8,6.6,63.0,25.2,0.8,5.4,3.6,1.6,0.0,77.0,33.0,0.4280000000000001,0.0,1.2,1.0,0.36,85.2,40.8,5.0,0.0,4.8,2.2,2.4,1.4,53.2,15.8,0.2,0.0,40.0,7.6,0.0,11.0,7.4,0.0,0.0,55.8,17.2,0.35000000000000003,0.2,1.0,0.0,0.0,58.4,19.4,8.0,346.4,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,175.26,187.96,155.0,0.0,1.0,0.0,4.1,2.6,2.8,1.9,50.3,21.5,8.4,6.6,46.6,19.6,0.6,10.8,7.8,0.4,0.0,61.5,30.0,0.596,0.2,4.5,2.0,0.282,67.6,35.5,5.0,2.0,5.3,3.5,1.9,0.8,72.6,19.3,1.6,1.5,65.7,15.0,0.2,5.1,3.1,0.2,0.0,76.1,21.6,0.241,0.2,1.3,0.0,0.0,93.4,38.1,22.0,550.8,2.0,0.0,0.0,3.0,5.0,0.0,0.0,8.0,167.64,167.64,145.0,26.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Red,True,5,0.0,3.0,0.0,15.454545454545455,9.272727272727273,5.454545454545454,2.636363636363636,89.27272727272727,35.54545454545455,14.0,9.090909090909092,88.72727272727273,34.45454545454545,0.09090909090909093,4.545454545454546,3.5454545454545454,1.2727272727272727,0.09090909090909093,108.72727272727272,47.27272727272727,0.45,0.4545454545454545,3.4545454545454546,1.9090909090909087,0.4136363636363637,122.63636363636364,60.09090909090909,5.0,2.0,7.8181818181818175,4.363636363636363,7.636363636363638,4.363636363636363,67.0,18.90909090909091,8.454545454545455,5.727272727272728,65.0909090909091,16.727272727272727,0.09090909090909093,10.181818181818182,7.909090909090909,0.8181818181818182,0.18181818181818185,83.0909090909091,29.0,0.32,0.09090909090909093,4.090909090909091,0.4545454545454545,0.08363636363636362,110.0909090909091,53.36363636363637,28.0,720.1818181818181,0.0,0.0,0.0,5.0,3.0,1.0,0.0,9.0,182.88,193.04,170.0,0.0,3.0,0.0,10.785714285714288,9.071428571428571,13.5,8.928571428571429,78.71428571428571,31.285714285714285,10.642857142857142,6.642857142857142,89.5,35.785714285714285,0.5,2.571428571428572,2.0,0.7857142857142857,0.21428571428571427,102.85714285714286,46.85714285714285,0.4535714285714286,0.0,1.4285714285714286,1.1428571428571428,0.4642857142857143,115.57142857142857,59.214285714285715,3.0,4.0,10.357142857142858,7.2142857142857135,12.285714285714285,7.928571428571429,93.14285714285714,32.857142857142854,2.142857142857143,1.0714285714285714,83.28571428571429,23.714285714285715,0.07142857142857142,13.928571428571427,10.928571428571427,0.35714285714285715,0.0,107.57142857142857,41.857142857142854,0.3942857142857143,0.35714285714285715,4.214285714285714,1.4285714285714286,0.3371428571428572,120.57142857142857,54.214285714285715,38.0,710.2857142857142,2.0,0.0,2.0,3.0,5.0,0.0,0.0,10.0,180.34,187.96,170.0,25.0,33.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Blue,False,3,2.0,0.0,0.0,8.85,6.45,4.75,3.85,59.05,21.5,12.95,8.05,58.1,20.25,0.4,9.8,6.7,0.4,0.35,76.75,33.4,0.4655,0.45,2.9,1.35,0.35350000000000004,95.65,51.2,3.0,10.0,8.95,6.35,5.15,3.8,70.0,23.55,4.75,2.8,62.35,16.85,0.1,8.6,6.95,2.4,0.25,79.9,30.15,0.3655000000000001,1.3,3.2,1.2,0.2255,105.95,53.5,53.0,739.05,0.0,0.0,1.0,4.0,4.0,0.0,1.0,10.0,172.72,180.34,145.0,1.0,0.0,0.0,9.0,5.777777777777778,17.555555555555557,10.888888888888891,67.66666666666667,21.555555555555557,25.66666666666667,15.222222222222221,92.77777777777777,34.111111111111114,0.5555555555555556,9.111111111111109,7.777777777777778,2.7777777777777777,0.2222222222222222,110.88888888888887,47.66666666666666,0.4099999999999999,1.2222222222222223,7.0,3.111111111111111,0.4555555555555555,142.22222222222226,74.44444444444444,7.0,2.0,10.555555555555557,7.666666666666668,15.333333333333336,9.777777777777779,60.444444444444436,21.66666666666667,4.777777777777779,2.7777777777777777,65.33333333333333,23.0,0.4444444444444444,4.666666666666667,3.555555555555556,0.8888888888888888,0.1111111111111111,80.55555555555556,34.22222222222222,0.4177777777777778,0.5555555555555556,2.888888888888889,0.2222222222222222,0.12,93.66666666666669,45.111111111111114,20.0,625.1111111111112,1.0,0.0,2.0,2.0,1.0,2.0,0.0,7.0,167.64,167.64,155.0,29.0,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,1.0,0.0,0.0,11.0,7.666666666666668,10.0,6.333333333333332,52.66666666666666,16.0,3.0,2.0,51.0,14.333333333333336,1.0,3.6666666666666665,2.333333333333333,0.0,0.0,65.66666666666667,24.33333333333333,0.4566666666666667,0.0,1.3333333333333333,1.0,0.5533333333333333,71.33333333333333,29.33333333333333,2.0,1.0,9.333333333333334,6.666666666666668,3.6666666666666665,2.0,53.66666666666666,17.666666666666668,1.6666666666666667,1.6666666666666667,43.33333333333334,10.333333333333334,0.0,6.333333333333332,4.333333333333333,1.6666666666666667,0.0,59.0,21.33333333333333,0.31666666666666665,0.3333333333333333,3.0,1.3333333333333333,0.3666666666666667,71.0,31.0,6.0,450.33333333333326,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,187.96,187.96,170.0,1.0,0.0,0.0,5.4,4.0,3.2,2.4,35.2,16.8,9.8,7.4,40.2,20.4,0.0,2.6,2.2,2.2,0.0,48.2,26.6,0.65,0.8,2.2,1.2,0.75,55.4,33.0,4.0,1.0,23.0,17.6,15.8,11.4,88.2,34.2,2.6,1.6,74.4,21.8,0.2,9.2,7.8,0.0,0.0,106.6,47.2,0.34600000000000003,0.0,0.4,0.2,0.2,119.0,58.6,12.0,695.6,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,180.34,182.88,170.0,29.0,26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Blue,False,3,0.0,2.0,0.0,19.0,16.0,21.5,12.5,124.5,63.0,0.0,0.0,114.0,48.5,0.0,13.0,11.0,0.0,0.0,146.0,75.5,0.48,0.0,0.0,0.0,0.0,147.5,77.0,2.0,0.0,8.5,4.5,3.0,2.5,119.5,41.0,0.0,0.0,111.5,37.5,0.0,2.5,1.5,0.5,0.0,122.5,43.5,0.35,0.0,6.0,1.5,0.59,125.5,45.5,4.0,579.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,170.18,177.8,135.0,2.0,0.0,0.0,10.555555555555557,5.111111111111111,9.111111111111109,5.4444444444444455,99.55555555555556,27.33333333333333,9.333333333333334,4.5555555555555545,98.77777777777777,24.88888888888889,0.2222222222222222,8.666666666666666,7.333333333333332,1.1111111111111112,0.1111111111111111,118.0,37.333333333333336,0.3033333333333334,0.2222222222222222,4.5555555555555545,1.6666666666666667,0.3433333333333333,138.33333333333334,55.555555555555564,2.0,5.0,13.666666666666664,7.5555555555555545,9.777777777777779,6.333333333333332,111.77777777777777,43.88888888888889,4.0,2.2222222222222223,107.88888888888887,41.333333333333336,0.4444444444444444,4.0,3.555555555555556,0.8888888888888888,0.1111111111111111,125.55555555555556,52.444444444444436,0.43333333333333335,0.4444444444444444,2.888888888888889,0.8888888888888888,0.1711111111111111,140.22222222222223,65.8888888888889,21.0,670.7777777777778,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,167.64,172.72,135.0,23.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Red,False,3,0.0,4.0,0.0,20.88888888888889,12.222222222222221,10.888888888888891,7.777777777777778,82.22222222222223,31.222222222222218,12.888888888888891,7.5555555555555545,78.77777777777777,28.444444444444446,0.5555555555555556,6.333333333333332,5.888888888888888,0.5555555555555556,0.2222222222222222,106.0,46.555555555555564,0.4655555555555555,0.2222222222222222,1.4444444444444444,0.7777777777777778,0.2777777777777778,128.22222222222223,67.44444444444444,4.0,3.0,12.111111111111109,6.4444444444444455,5.4444444444444455,3.0,77.1111111111111,24.0,8.666666666666666,4.111111111111111,72.8888888888889,19.777777777777782,0.0,6.222222222222222,4.888888888888889,0.6666666666666666,0.1111111111111111,91.22222222222223,31.11111111111111,0.3744444444444445,0.0,5.888888888888888,1.8888888888888888,0.2433333333333333,105.33333333333331,43.33333333333334,23.0,713.7777777777777,0.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,187.96,190.5,170.0,2.0,0.0,0.0,13.0,10.473684210526317,13.052631578947368,10.526315789473683,45.526315789473685,19.157894736842106,9.68421052631579,7.105263157894738,49.89473684210525,22.52631578947368,0.3684210526315789,5.368421052631579,3.7894736842105265,0.7894736842105263,0.15789473684210525,68.26315789473685,36.78947368421053,0.5678947368421052,1.1578947368421053,2.421052631578948,1.1578947368421053,0.4057894736842105,89.7894736842105,56.0,7.0,7.0,5.684210526315789,4.2105263157894735,5.842105263157895,3.4736842105263164,43.78947368421053,16.157894736842106,6.105263157894738,4.0,46.157894736842096,16.315789473684212,0.10526315789473684,3.8947368421052633,3.1052631578947367,1.4210526315789471,0.2631578947368421,55.73684210526316,23.63157894736842,0.3905263157894737,0.6842105263157895,4.842105263157895,1.947368421052632,0.28736842105263155,72.52631578947368,37.89473684210526,45.0,580.578947368421,0.0,0.0,0.0,2.0,9.0,1.0,0.0,12.0,182.88,190.5,170.0,31.0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,1.0,0.0,0.0,3.333333333333333,2.0,7.0,3.6666666666666665,53.66666666666666,20.666666666666668,2.333333333333333,0.6666666666666666,58.66666666666666,22.0,0.6666666666666666,1.0,1.0,1.6666666666666667,0.3333333333333333,63.0,25.0,0.39,0.0,6.0,3.6666666666666665,0.38,75.0,34.0,2.0,1.0,8.666666666666666,4.333333333333333,13.0,8.666666666666666,64.33333333333333,22.0,3.333333333333333,2.0,63.33333333333334,20.33333333333333,0.0,8.666666666666666,8.0,0.6666666666666666,0.3333333333333333,80.66666666666667,32.666666666666664,0.3933333333333333,0.0,2.333333333333333,1.0,0.16666666666666666,114.0,64.33333333333333,7.0,614.3333333333334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,175.26,182.88,170.0,1.0,0.0,0.0,6.2857142857142865,4.5,11.642857142857142,7.7142857142857135,34.0,9.0,4.928571428571429,2.4285714285714284,37.357142857142854,9.285714285714286,0.2857142857142857,6.928571428571429,5.357142857142857,1.0,0.07142857142857142,50.57142857142857,19.142857142857142,0.4400000000000001,0.35714285714285715,1.2142857142857142,0.5714285714285714,0.3157142857142857,69.42857142857143,36.07142857142857,5.0,4.0,6.2142857142857135,4.428571428571429,11.714285714285715,9.428571428571429,24.0,7.071428571428571,3.4285714285714284,2.571428571428572,26.357142857142854,9.214285714285714,0.14285714285714285,6.571428571428571,5.428571428571429,0.5714285714285714,0.0,39.142857142857146,19.071428571428573,0.4292857142857142,0.5,2.642857142857143,0.9285714285714286,0.3135714285714286,59.42857142857143,37.785714285714285,28.0,472.5,0.0,1.0,0.0,2.0,5.0,2.0,0.0,10.0,185.42,195.58,170.0,27.0,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,3.0,0.0,0.0,6.833333333333332,5.0,11.083333333333336,6.583333333333332,32.25,14.583333333333336,5.416666666666668,3.9166666666666665,31.08333333333333,10.833333333333336,0.16666666666666666,10.833333333333336,9.25,1.5833333333333333,0.25,48.75,25.08333333333333,0.5641666666666666,0.4166666666666667,4.916666666666667,2.333333333333333,0.4458333333333333,87.41666666666669,60.33333333333334,4.0,6.0,12.916666666666664,10.083333333333334,12.333333333333336,8.833333333333334,53.58333333333334,21.0,11.333333333333336,7.416666666666668,54.08333333333334,19.08333333333333,0.16666666666666666,10.25,8.083333333333334,1.75,0.6666666666666666,77.25,37.25,0.4733333333333334,0.75,4.333333333333333,2.083333333333333,0.5116666666666667,115.66666666666669,70.33333333333333,32.0,757.8333333333335,0.0,0.0,3.0,1.0,2.0,0.0,0.0,6.0,170.18,180.34,170.0,0.0,4.0,0.0,7.25,4.0,5.75,4.25,67.5,28.5,0.75,0.25,46.0,10.5,0.0,20.75,18.5,2.0,0.0,74.0,33.0,0.41,0.25,12.0,3.0,0.3075,87.25,44.5,4.0,0.0,11.75,5.75,6.5,4.0,79.0,28.75,7.5,4.5,76.25,27.5,0.5,5.0,4.0,0.75,0.0,93.0,37.25,0.42,0.5,1.25,0.25,0.0625,109.0,48.5,11.0,803.25,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,185.42,190.5,170.0,32.0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
